flight_id,departure_time,arrival_time,departure_airport,arrival_airport,aircraft_code
319,2018-09-10 11:25:00+03,2018-09-10 12:20:00+03,DME,LED,321
320,2018-10-26 08:35:00+03,2018-10-26 09:30:00+03,DME,LED,321
321,2018-10-26 18:05:00+03,2018-10-26 19:00:00+03,DME,LED,321
322,2018-10-26 10:25:00+03,2018-10-26 11:20:00+03,DME,LED,321
323,2018-10-26 11:25:00+03,2018-10-26 12:20:00+03,DME,LED,321
324,2018-08-25 10:25:00+03,2018-08-25 11:20:00+03,DME,LED,321
325,2018-07-17 11:25:00+03,2018-07-17 12:20:00+03,DME,LED,321
326,2018-07-17 10:25:00+03,2018-07-17 11:20:00+03,DME,LED,321
327,2018-07-17 18:05:00+03,2018-07-17 19:00:00+03,DME,LED,321
328,2018-07-17 08:35:00+03,2018-07-17 09:30:00+03,DME,LED,321
329,2018-07-20 08:35:00+03,2018-07-20 09:30:00+03,DME,LED,321
330,2018-07-20 18:05:00+03,2018-07-20 19:00:00+03,DME,LED,321
331,2018-07-20 10:25:00+03,2018-07-20 11:20:00+03,DME,LED,321
332,2018-07-20 11:25:00+03,2018-07-20 12:20:00+03,DME,LED,321
333,2018-08-25 11:25:00+03,2018-08-25 12:20:00+03,DME,LED,321
334,2018-10-07 11:25:00+03,2018-10-07 12:20:00+03,DME,LED,321
335,2018-10-07 10:25:00+03,2018-10-07 11:20:00+03,DME,LED,321
336,2018-10-07 18:05:00+03,2018-10-07 19:00:00+03,DME,LED,321
337,2018-10-07 08:35:00+03,2018-10-07 09:30:00+03,DME,LED,321
338,2018-08-06 08:35:00+03,2018-08-06 09:30:00+03,DME,LED,321
339,2018-08-06 18:05:00+03,2018-08-06 19:00:00+03,DME,LED,321
340,2018-08-06 10:25:00+03,2018-08-06 11:20:00+03,DME,LED,321
341,2018-08-06 11:25:00+03,2018-08-06 12:20:00+03,DME,LED,321
342,2018-07-31 11:25:00+03,2018-07-31 12:20:00+03,DME,LED,321
343,2018-07-31 10:25:00+03,2018-07-31 11:20:00+03,DME,LED,321
344,2018-07-31 18:05:00+03,2018-07-31 19:00:00+03,DME,LED,321
345,2018-07-31 08:35:00+03,2018-07-31 09:30:00+03,DME,LED,321
346,2018-10-14 08:35:00+03,2018-10-14 09:30:00+03,DME,LED,321
347,2018-10-14 18:05:00+03,2018-10-14 19:00:00+03,DME,LED,321
348,2018-10-14 10:25:00+03,2018-10-14 11:20:00+03,DME,LED,321
349,2018-10-14 11:25:00+03,2018-10-14 12:20:00+03,DME,LED,321
350,2018-08-20 08:35:00+03,2018-08-20 09:30:00+03,DME,LED,321
351,2018-08-20 18:05:00+03,2018-08-20 19:00:00+03,DME,LED,321
352,2018-08-20 10:25:00+03,2018-08-20 11:20:00+03,DME,LED,321
353,2018-08-20 11:25:00+03,2018-08-20 12:20:00+03,DME,LED,321
354,2018-07-23 08:35:00+03,2018-07-23 09:30:00+03,DME,LED,321
355,2018-09-20 08:35:00+03,2018-09-20 09:30:00+03,DME,LED,321
356,2018-09-20 18:05:00+03,2018-09-20 19:00:00+03,DME,LED,321
357,2018-10-09 08:35:00+03,2018-10-09 09:30:00+03,DME,LED,321
358,2018-09-20 10:25:00+03,2018-09-20 11:20:00+03,DME,LED,321
359,2018-09-20 11:25:00+03,2018-09-20 12:20:00+03,DME,LED,321
360,2018-10-09 18:05:00+03,2018-10-09 19:00:00+03,DME,LED,321
361,2018-10-09 10:25:00+03,2018-10-09 11:20:00+03,DME,LED,321
362,2018-10-09 11:25:00+03,2018-10-09 12:20:00+03,DME,LED,321
363,2018-10-01 11:25:00+03,2018-10-01 12:20:00+03,DME,LED,321
364,2018-10-18 08:35:00+03,2018-10-18 09:30:00+03,DME,LED,321
365,2018-10-24 11:25:00+03,2018-10-24 12:20:00+03,DME,LED,321
366,2018-10-24 10:25:00+03,2018-10-24 11:20:00+03,DME,LED,321
367,2018-10-24 18:05:00+03,2018-10-24 19:00:00+03,DME,LED,321
368,2018-10-24 08:35:00+03,2018-10-24 09:30:00+03,DME,LED,321
369,2018-10-19 11:25:00+03,2018-10-19 12:20:00+03,DME,LED,321
370,2018-10-19 10:25:00+03,2018-10-19 11:20:00+03,DME,LED,321
371,2018-10-19 18:05:00+03,2018-10-19 19:00:00+03,DME,LED,321
372,2018-10-19 08:35:00+03,2018-10-19 09:30:00+03,DME,LED,321
373,2018-09-29 08:35:00+03,2018-09-29 09:30:00+03,DME,LED,321
374,2018-09-29 18:05:00+03,2018-09-29 19:00:00+03,DME,LED,321
375,2018-09-29 10:25:00+03,2018-09-29 11:20:00+03,DME,LED,321
376,2018-09-29 11:25:00+03,2018-09-29 12:20:00+03,DME,LED,321
377,2018-08-01 11:25:00+03,2018-08-01 12:20:00+03,DME,LED,321
378,2018-08-01 10:25:00+03,2018-08-01 11:20:00+03,DME,LED,321
379,2018-08-01 18:05:00+03,2018-08-01 19:00:00+03,DME,LED,321
380,2018-08-01 08:35:00+03,2018-08-01 09:30:00+03,DME,LED,321
381,2018-11-11 08:35:00+03,2018-11-11 09:30:00+03,DME,LED,321
382,2018-11-11 18:05:00+03,2018-11-11 19:00:00+03,DME,LED,321
383,2018-07-23 18:05:00+03,2018-07-23 19:00:00+03,DME,LED,321
384,2018-11-11 10:25:00+03,2018-11-11 11:20:00+03,DME,LED,321
385,2018-09-17 11:25:00+03,2018-09-17 12:20:00+03,DME,LED,321
386,2018-11-11 11:25:00+03,2018-11-11 12:20:00+03,DME,LED,321
387,2018-09-17 10:25:00+03,2018-09-17 11:20:00+03,DME,LED,321
388,2018-11-10 11:25:00+03,2018-11-10 12:20:00+03,DME,LED,321
389,2018-09-17 18:05:00+03,2018-09-17 19:00:00+03,DME,LED,321
390,2018-11-10 10:25:00+03,2018-11-10 11:20:00+03,DME,LED,321
391,2018-09-17 08:35:00+03,2018-09-17 09:30:00+03,DME,LED,321
392,2018-11-10 18:05:00+03,2018-11-10 19:00:00+03,DME,LED,321
393,2018-08-29 08:35:00+03,2018-08-29 09:30:00+03,DME,LED,321
394,2018-08-29 18:05:00+03,2018-08-29 19:00:00+03,DME,LED,321
395,2018-08-29 10:25:00+03,2018-08-29 11:20:00+03,DME,LED,321
396,2018-08-29 11:25:00+03,2018-08-29 12:20:00+03,DME,LED,321
397,2018-11-10 08:35:00+03,2018-11-10 09:30:00+03,DME,LED,321
398,2018-11-03 08:35:00+03,2018-11-03 09:30:00+03,DME,LED,321
399,2018-11-03 18:05:00+03,2018-11-03 19:00:00+03,DME,LED,321
400,2018-11-03 10:25:00+03,2018-11-03 11:20:00+03,DME,LED,321
401,2018-08-05 08:35:00+03,2018-08-05 09:30:00+03,DME,LED,321
402,2018-08-05 18:05:00+03,2018-08-05 19:00:00+03,DME,LED,321
403,2018-08-05 10:25:00+03,2018-08-05 11:20:00+03,DME,LED,321
404,2018-08-05 11:25:00+03,2018-08-05 12:20:00+03,DME,LED,321
405,2018-11-03 11:25:00+03,2018-11-03 12:20:00+03,DME,LED,321
406,2018-08-17 11:25:00+03,2018-08-17 12:20:00+03,DME,LED,321
407,2018-08-17 10:25:00+03,2018-08-17 11:20:00+03,DME,LED,321
408,2018-08-17 18:05:00+03,2018-08-17 19:00:00+03,DME,LED,321
409,2018-08-17 08:35:00+03,2018-08-17 09:30:00+03,DME,LED,321
410,2018-11-01 11:25:00+03,2018-11-01 12:20:00+03,DME,LED,321
411,2018-11-01 10:25:00+03,2018-11-01 11:20:00+03,DME,LED,321
412,2018-11-01 18:05:00+03,2018-11-01 19:00:00+03,DME,LED,321
413,2018-11-01 08:35:00+03,2018-11-01 09:30:00+03,DME,LED,321
414,2018-10-01 10:25:00+03,2018-10-01 11:20:00+03,DME,LED,321
415,2018-10-01 18:05:00+03,2018-10-01 19:00:00+03,DME,LED,321
416,2018-07-23 10:25:00+03,2018-07-23 11:20:00+03,DME,LED,321
417,2018-10-13 11:25:00+03,2018-10-13 12:20:00+03,DME,LED,321
418,2018-10-13 10:25:00+03,2018-10-13 11:20:00+03,DME,LED,321
419,2018-10-13 18:05:00+03,2018-10-13 19:00:00+03,DME,LED,321
420,2018-10-13 08:35:00+03,2018-10-13 09:30:00+03,DME,LED,321
421,2018-10-03 08:35:00+03,2018-10-03 09:30:00+03,DME,LED,321
422,2018-08-28 11:25:00+03,2018-08-28 12:20:00+03,DME,LED,321
423,2018-08-28 10:25:00+03,2018-08-28 11:20:00+03,DME,LED,321
424,2018-08-28 18:05:00+03,2018-08-28 19:00:00+03,DME,LED,321
425,2018-08-28 08:35:00+03,2018-08-28 09:30:00+03,DME,LED,321
426,2018-10-03 18:05:00+03,2018-10-03 19:00:00+03,DME,LED,321
427,2018-09-08 11:25:00+03,2018-09-08 12:20:00+03,DME,LED,321
428,2018-09-08 10:25:00+03,2018-09-08 11:20:00+03,DME,LED,321
429,2018-09-08 18:05:00+03,2018-09-08 19:00:00+03,DME,LED,321
430,2018-07-23 11:25:00+03,2018-07-23 12:20:00+03,DME,LED,321
431,2018-09-08 08:35:00+03,2018-09-08 09:30:00+03,DME,LED,321
432,2018-10-03 10:25:00+03,2018-10-03 11:20:00+03,DME,LED,321
433,2018-10-03 11:25:00+03,2018-10-03 12:20:00+03,DME,LED,321
434,2018-07-19 08:35:00+03,2018-07-19 09:30:00+03,DME,LED,321
435,2018-07-19 18:05:00+03,2018-07-19 19:00:00+03,DME,LED,321
436,2018-07-19 10:25:00+03,2018-07-19 11:20:00+03,DME,LED,321
437,2018-07-19 11:25:00+03,2018-07-19 12:20:00+03,DME,LED,321
438,2018-10-17 08:35:00+03,2018-10-17 09:30:00+03,DME,LED,321
439,2018-09-28 11:25:00+03,2018-09-28 12:20:00+03,DME,LED,321
440,2018-09-28 10:25:00+03,2018-09-28 11:20:00+03,DME,LED,321
441,2018-09-28 18:05:00+03,2018-09-28 19:00:00+03,DME,LED,321
442,2018-09-28 08:35:00+03,2018-09-28 09:30:00+03,DME,LED,321
443,2018-10-17 18:05:00+03,2018-10-17 19:00:00+03,DME,LED,321
444,2018-10-17 10:25:00+03,2018-10-17 11:20:00+03,DME,LED,321
445,2018-10-17 11:25:00+03,2018-10-17 12:20:00+03,DME,LED,321
446,2018-08-19 08:35:00+03,2018-08-19 09:30:00+03,DME,LED,321
447,2018-08-19 18:05:00+03,2018-08-19 19:00:00+03,DME,LED,321
448,2018-08-19 10:25:00+03,2018-08-19 11:20:00+03,DME,LED,321
449,2018-08-19 11:25:00+03,2018-08-19 12:20:00+03,DME,LED,321
450,2018-08-02 11:25:00+03,2018-08-02 12:20:00+03,DME,LED,321
451,2018-08-02 10:25:00+03,2018-08-02 11:20:00+03,DME,LED,321
452,2018-08-02 18:05:00+03,2018-08-02 19:00:00+03,DME,LED,321
453,2018-08-02 08:35:00+03,2018-08-02 09:30:00+03,DME,LED,321
454,2018-09-09 08:35:00+03,2018-09-09 09:30:00+03,DME,LED,321
455,2018-09-09 18:05:00+03,2018-09-09 19:00:00+03,DME,LED,321
456,2018-09-09 10:25:00+03,2018-09-09 11:20:00+03,DME,LED,321
457,2018-09-09 11:25:00+03,2018-09-09 12:20:00+03,DME,LED,321
458,2018-07-18 11:25:00+03,2018-07-18 12:20:00+03,DME,LED,321
459,2018-07-18 10:25:00+03,2018-07-18 11:20:00+03,DME,LED,321
460,2018-07-18 18:05:00+03,2018-07-18 19:00:00+03,DME,LED,321
461,2018-07-18 08:35:00+03,2018-07-18 09:30:00+03,DME,LED,321
462,2018-09-19 08:35:00+03,2018-09-19 09:30:00+03,DME,LED,321
463,2018-09-19 18:05:00+03,2018-09-19 19:00:00+03,DME,LED,321
464,2018-09-19 10:25:00+03,2018-09-19 11:20:00+03,DME,LED,321
465,2018-09-19 11:25:00+03,2018-09-19 12:20:00+03,DME,LED,321
466,2018-08-04 08:35:00+03,2018-08-04 09:30:00+03,DME,LED,321
467,2018-08-04 18:05:00+03,2018-08-04 19:00:00+03,DME,LED,321
468,2018-08-04 10:25:00+03,2018-08-04 11:20:00+03,DME,LED,321
469,2018-08-04 11:25:00+03,2018-08-04 12:20:00+03,DME,LED,321
470,2018-10-01 08:35:00+03,2018-10-01 09:30:00+03,DME,LED,321
471,2018-09-02 11:25:00+03,2018-09-02 12:20:00+03,DME,LED,321
472,2018-09-02 10:25:00+03,2018-09-02 11:20:00+03,DME,LED,321
473,2018-09-02 18:05:00+03,2018-09-02 19:00:00+03,DME,LED,321
474,2018-09-02 08:35:00+03,2018-09-02 09:30:00+03,DME,LED,321
475,2018-10-08 11:25:00+03,2018-10-08 12:20:00+03,DME,LED,321
476,2018-09-25 08:35:00+03,2018-09-25 09:30:00+03,DME,LED,321
477,2018-10-08 10:25:00+03,2018-10-08 11:20:00+03,DME,LED,321
478,2018-10-08 18:05:00+03,2018-10-08 19:00:00+03,DME,LED,321
479,2018-10-08 08:35:00+03,2018-10-08 09:30:00+03,DME,LED,321
480,2018-09-18 11:25:00+03,2018-09-18 12:20:00+03,DME,LED,321
481,2018-09-18 10:25:00+03,2018-09-18 11:20:00+03,DME,LED,321
482,2018-09-18 18:05:00+03,2018-09-18 19:00:00+03,DME,LED,321
483,2018-09-18 08:35:00+03,2018-09-18 09:30:00+03,DME,LED,321
484,2018-10-25 08:35:00+03,2018-10-25 09:30:00+03,DME,LED,321
485,2018-07-23 10:05:00+03,2018-07-23 13:30:00+03,DME,OVB,773
486,2018-11-08 10:05:00+03,2018-11-08 13:30:00+03,DME,OVB,773
487,2018-10-01 10:05:00+03,2018-10-01 13:30:00+03,DME,OVB,773
488,2018-07-26 10:05:00+03,2018-07-26 13:30:00+03,DME,OVB,773
489,2018-10-11 10:05:00+03,2018-10-11 13:30:00+03,DME,OVB,773
490,2018-10-15 10:05:00+03,2018-10-15 13:30:00+03,DME,OVB,773
491,2018-08-24 10:05:00+03,2018-08-24 13:30:00+03,DME,OVB,773
492,2018-10-03 10:05:00+03,2018-10-03 13:30:00+03,DME,OVB,773
493,2018-10-02 10:05:00+03,2018-10-02 13:30:00+03,DME,OVB,773
494,2018-10-06 10:05:00+03,2018-10-06 13:30:00+03,DME,OVB,773
495,2018-08-25 10:05:00+03,2018-08-25 13:30:00+03,DME,OVB,773
496,2018-08-29 10:05:00+03,2018-08-29 13:30:00+03,DME,OVB,773
497,2018-09-21 10:05:00+03,2018-09-21 13:30:00+03,DME,OVB,773
498,2018-11-10 10:05:00+03,2018-11-10 13:30:00+03,DME,OVB,773
499,2018-08-15 10:05:00+03,2018-08-15 13:30:00+03,DME,OVB,773
500,2018-10-29 10:05:00+03,2018-10-29 13:30:00+03,DME,OVB,773
501,2018-09-14 10:05:00+03,2018-09-14 13:30:00+03,DME,OVB,773
502,2018-10-26 10:05:00+03,2018-10-26 13:30:00+03,DME,OVB,773
503,2018-10-08 10:05:00+03,2018-10-08 13:30:00+03,DME,OVB,773
504,2018-10-13 10:05:00+03,2018-10-13 13:30:00+03,DME,OVB,773
505,2018-10-14 10:05:00+03,2018-10-14 13:30:00+03,DME,OVB,773
506,2018-09-27 10:05:00+03,2018-09-27 13:30:00+03,DME,OVB,773
507,2018-10-05 10:05:00+03,2018-10-05 13:30:00+03,DME,OVB,773
508,2018-09-28 10:05:00+03,2018-09-28 13:30:00+03,DME,OVB,773
509,2018-10-20 10:05:00+03,2018-10-20 13:30:00+03,DME,OVB,773
510,2018-08-21 10:05:00+03,2018-08-21 13:30:00+03,DME,OVB,773
511,2018-08-23 10:05:00+03,2018-08-23 13:30:00+03,DME,OVB,773
512,2018-07-27 10:05:00+03,2018-07-27 13:30:00+03,DME,OVB,773
513,2018-09-04 10:05:00+03,2018-09-04 13:30:00+03,DME,OVB,773
514,2018-10-31 10:05:00+03,2018-10-31 13:30:00+03,DME,OVB,773
515,2018-07-16 10:05:00+03,2018-07-16 13:30:00+03,DME,OVB,773
516,2018-07-20 10:05:00+03,2018-07-20 13:30:00+03,DME,OVB,773
517,2018-11-01 10:05:00+03,2018-11-01 13:30:00+03,DME,OVB,773
518,2018-09-07 10:05:00+03,2018-09-07 13:30:00+03,DME,OVB,773
519,2018-08-09 10:05:00+03,2018-08-09 13:30:00+03,DME,OVB,773
520,2018-09-25 10:05:00+03,2018-09-25 13:30:00+03,DME,OVB,773
521,2018-08-28 10:05:00+03,2018-08-28 13:30:00+03,DME,OVB,773
522,2018-08-20 10:05:00+03,2018-08-20 13:30:00+03,DME,OVB,773
523,2018-11-02 10:05:00+03,2018-11-02 13:30:00+03,DME,OVB,773
524,2018-07-30 10:05:00+03,2018-07-30 13:30:00+03,DME,OVB,773
525,2018-11-09 10:05:00+03,2018-11-09 13:30:00+03,DME,OVB,773
526,2018-08-07 10:05:00+03,2018-08-07 13:30:00+03,DME,OVB,773
527,2018-10-22 10:05:00+03,2018-10-22 13:30:00+03,DME,OVB,773
528,2018-09-06 10:05:00+03,2018-09-06 13:30:00+03,DME,OVB,773
529,2018-09-18 10:05:00+03,2018-09-18 13:30:00+03,DME,OVB,773
530,2018-09-08 10:05:00+03,2018-09-08 13:30:00+03,DME,OVB,773
531,2018-11-06 10:05:00+03,2018-11-06 13:30:00+03,DME,OVB,773
532,2018-09-16 10:05:00+03,2018-09-16 13:30:00+03,DME,OVB,773
533,2018-09-24 10:05:00+03,2018-09-24 13:30:00+03,DME,OVB,773
534,2018-10-09 10:05:00+03,2018-10-09 13:30:00+03,DME,OVB,773
535,2018-10-16 10:05:00+03,2018-10-16 13:30:00+03,DME,OVB,773
536,2018-10-07 10:05:00+03,2018-10-07 13:30:00+03,DME,OVB,773
537,2018-10-19 10:05:00+03,2018-10-19 13:30:00+03,DME,OVB,773
538,2018-08-03 10:05:00+03,2018-08-03 13:30:00+03,DME,OVB,773
539,2018-10-28 10:05:00+03,2018-10-28 13:30:00+03,DME,OVB,773
540,2018-08-18 10:05:00+03,2018-08-18 13:30:00+03,DME,OVB,773
541,2018-07-25 10:05:00+03,2018-07-25 13:30:00+03,DME,OVB,773
542,2018-07-17 10:05:00+03,2018-07-17 13:30:00+03,DME,OVB,773
543,2018-09-13 10:05:00+03,2018-09-13 13:30:00+03,DME,OVB,773
544,2018-08-16 10:05:00+03,2018-08-16 13:30:00+03,DME,OVB,773
545,2018-11-07 10:05:00+03,2018-11-07 13:30:00+03,DME,OVB,773
546,2018-08-30 10:05:00+03,2018-08-30 13:30:00+03,DME,OVB,773
547,2018-10-24 10:05:00+03,2018-10-24 13:30:00+03,DME,OVB,773
548,2018-07-28 10:05:00+03,2018-07-28 13:30:00+03,DME,OVB,773
549,2018-09-29 10:05:00+03,2018-09-29 13:30:00+03,DME,OVB,773
550,2018-09-15 10:05:00+03,2018-09-15 13:30:00+03,DME,OVB,773
551,2018-07-18 10:05:00+03,2018-07-18 13:30:00+03,DME,OVB,773
552,2018-09-10 10:05:00+03,2018-09-10 13:30:00+03,DME,OVB,773
553,2018-10-10 10:05:00+03,2018-10-10 13:30:00+03,DME,OVB,773
554,2018-08-19 10:05:00+03,2018-08-19 13:30:00+03,DME,OVB,773
555,2018-09-19 10:05:00+03,2018-09-19 13:30:00+03,DME,OVB,773
556,2018-11-11 10:05:00+03,2018-11-11 13:30:00+03,DME,OVB,773
557,2018-07-15 10:05:00+03,2018-07-15 13:30:00+03,DME,OVB,773
558,2018-07-29 10:05:00+03,2018-07-29 13:30:00+03,DME,OVB,773
559,2018-08-22 10:05:00+03,2018-08-22 13:30:00+03,DME,OVB,773
560,2018-07-24 10:05:00+03,2018-07-24 13:30:00+03,DME,OVB,773
561,2018-08-06 10:05:00+03,2018-08-06 13:30:00+03,DME,OVB,773
562,2018-08-11 10:05:00+03,2018-08-11 13:30:00+03,DME,OVB,773
563,2018-08-04 10:05:00+03,2018-08-04 13:30:00+03,DME,OVB,773
564,2018-10-23 10:05:00+03,2018-10-23 13:30:00+03,DME,OVB,773
565,2018-08-08 10:05:00+03,2018-08-08 13:30:00+03,DME,OVB,773
566,2018-09-22 10:05:00+03,2018-09-22 13:30:00+03,DME,OVB,773
567,2018-07-21 10:05:00+03,2018-07-21 13:30:00+03,DME,OVB,773
568,2018-08-13 10:05:00+03,2018-08-13 13:30:00+03,DME,OVB,773
569,2018-10-17 10:05:00+03,2018-10-17 13:30:00+03,DME,OVB,773
570,2018-09-20 10:05:00+03,2018-09-20 13:30:00+03,DME,OVB,773
571,2018-09-02 10:05:00+03,2018-09-02 13:30:00+03,DME,OVB,773
572,2018-10-27 10:05:00+03,2018-10-27 13:30:00+03,DME,OVB,773
573,2018-10-04 10:05:00+03,2018-10-04 13:30:00+03,DME,OVB,773
574,2018-09-30 10:05:00+03,2018-09-30 13:30:00+03,DME,OVB,773
575,2018-09-11 10:05:00+03,2018-09-11 13:30:00+03,DME,OVB,773
576,2018-10-12 10:05:00+03,2018-10-12 13:30:00+03,DME,OVB,773
577,2018-09-12 10:05:00+03,2018-09-12 13:30:00+03,DME,OVB,773
578,2018-10-18 10:05:00+03,2018-10-18 13:30:00+03,DME,OVB,773
579,2018-08-02 10:05:00+03,2018-08-02 13:30:00+03,DME,OVB,773
580,2018-08-12 10:05:00+03,2018-08-12 13:30:00+03,DME,OVB,773
581,2018-11-12 10:05:00+03,2018-11-12 13:30:00+03,DME,OVB,773
582,2018-08-10 10:05:00+03,2018-08-10 13:30:00+03,DME,OVB,773
583,2018-09-05 10:05:00+03,2018-09-05 13:30:00+03,DME,OVB,773
584,2018-11-04 10:05:00+03,2018-11-04 13:30:00+03,DME,OVB,773
585,2018-07-31 10:05:00+03,2018-07-31 13:30:00+03,DME,OVB,773
586,2018-09-09 10:05:00+03,2018-09-09 13:30:00+03,DME,OVB,773
587,2018-08-26 10:05:00+03,2018-08-26 13:30:00+03,DME,OVB,773
588,2018-08-27 10:05:00+03,2018-08-27 13:30:00+03,DME,OVB,773
589,2018-08-05 10:05:00+03,2018-08-05 13:30:00+03,DME,OVB,773
590,2018-09-01 10:05:00+03,2018-09-01 13:30:00+03,DME,OVB,773
591,2018-08-31 10:05:00+03,2018-08-31 13:30:00+03,DME,OVB,773
592,2018-11-03 10:05:00+03,2018-11-03 13:30:00+03,DME,OVB,773
593,2018-08-17 10:05:00+03,2018-08-17 13:30:00+03,DME,OVB,773
594,2018-11-05 10:05:00+03,2018-11-05 13:30:00+03,DME,OVB,773
595,2018-10-30 10:05:00+03,2018-10-30 13:30:00+03,DME,OVB,773
596,2018-10-25 10:05:00+03,2018-10-25 13:30:00+03,DME,OVB,773
597,2018-10-21 10:05:00+03,2018-10-21 13:30:00+03,DME,OVB,773
598,2018-09-17 10:05:00+03,2018-09-17 13:30:00+03,DME,OVB,773
599,2018-09-26 10:05:00+03,2018-09-26 13:30:00+03,DME,OVB,773
600,2018-08-14 10:05:00+03,2018-08-14 13:30:00+03,DME,OVB,773
601,2018-07-19 10:05:00+03,2018-07-19 13:30:00+03,DME,OVB,773
602,2018-08-01 10:05:00+03,2018-08-01 13:30:00+03,DME,OVB,773
603,2018-07-22 10:05:00+03,2018-07-22 13:30:00+03,DME,OVB,773
604,2018-09-23 10:05:00+03,2018-09-23 13:30:00+03,DME,OVB,773
605,2018-09-03 10:05:00+03,2018-09-03 13:30:00+03,DME,OVB,773
606,2018-10-24 09:40:00+03,2018-10-24 10:35:00+03,DME,KZN,321
607,2018-10-14 09:40:00+03,2018-10-14 10:35:00+03,DME,KZN,321
608,2018-10-04 09:40:00+03,2018-10-04 10:35:00+03,DME,KZN,321
609,2018-09-09 09:40:00+03,2018-09-09 10:35:00+03,DME,KZN,321
610,2018-09-27 09:40:00+03,2018-09-27 10:35:00+03,DME,KZN,321
611,2018-09-08 09:40:00+03,2018-09-08 10:35:00+03,DME,KZN,321
612,2018-08-27 09:40:00+03,2018-08-27 10:35:00+03,DME,KZN,321
613,2018-10-09 09:40:00+03,2018-10-09 10:35:00+03,DME,KZN,321
614,2018-09-24 09:40:00+03,2018-09-24 10:35:00+03,DME,KZN,321
615,2018-10-15 09:40:00+03,2018-10-15 10:35:00+03,DME,KZN,321
616,2018-09-20 09:40:00+03,2018-09-20 10:35:00+03,DME,KZN,321
617,2018-08-05 09:40:00+03,2018-08-05 10:35:00+03,DME,KZN,321
618,2018-10-23 09:40:00+03,2018-10-23 10:35:00+03,DME,KZN,321
619,2018-08-29 09:40:00+03,2018-08-29 10:35:00+03,DME,KZN,321
620,2018-10-27 09:40:00+03,2018-10-27 10:35:00+03,DME,KZN,321
621,2018-08-11 09:40:00+03,2018-08-11 10:35:00+03,DME,KZN,321
622,2018-10-22 09:40:00+03,2018-10-22 10:35:00+03,DME,KZN,321
623,2018-09-10 09:40:00+03,2018-09-10 10:35:00+03,DME,KZN,321
624,2018-08-13 09:40:00+03,2018-08-13 10:35:00+03,DME,KZN,321
625,2018-07-20 09:40:00+03,2018-07-20 10:35:00+03,DME,KZN,321
626,2018-11-01 09:40:00+03,2018-11-01 10:35:00+03,DME,KZN,321
627,2018-08-17 09:40:00+03,2018-08-17 10:35:00+03,DME,KZN,321
628,2018-07-24 09:40:00+03,2018-07-24 10:35:00+03,DME,KZN,321
629,2018-11-10 09:40:00+03,2018-11-10 10:35:00+03,DME,KZN,321
630,2018-10-18 09:40:00+03,2018-10-18 10:35:00+03,DME,KZN,321
631,2018-08-12 09:40:00+03,2018-08-12 10:35:00+03,DME,KZN,321
632,2018-09-28 09:40:00+03,2018-09-28 10:35:00+03,DME,KZN,321
633,2018-07-15 09:40:00+03,2018-07-15 10:35:00+03,DME,KZN,321
634,2018-09-18 09:40:00+03,2018-09-18 10:35:00+03,DME,KZN,321
635,2018-11-04 09:40:00+03,2018-11-04 10:35:00+03,DME,KZN,321
636,2018-10-13 09:40:00+03,2018-10-13 10:35:00+03,DME,KZN,321
637,2018-09-13 09:40:00+03,2018-09-13 10:35:00+03,DME,KZN,321
638,2018-09-02 09:40:00+03,2018-09-02 10:35:00+03,DME,KZN,321
639,2018-10-16 09:40:00+03,2018-10-16 10:35:00+03,DME,KZN,321
640,2018-08-28 09:40:00+03,2018-08-28 10:35:00+03,DME,KZN,321
641,2018-08-25 09:40:00+03,2018-08-25 10:35:00+03,DME,KZN,321
642,2018-07-31 09:40:00+03,2018-07-31 10:35:00+03,DME,KZN,321
643,2018-10-20 09:40:00+03,2018-10-20 10:35:00+03,DME,KZN,321
644,2018-09-03 09:40:00+03,2018-09-03 10:35:00+03,DME,KZN,321
645,2018-09-25 09:40:00+03,2018-09-25 10:35:00+03,DME,KZN,321
646,2018-10-05 09:40:00+03,2018-10-05 10:35:00+03,DME,KZN,321
647,2018-08-10 09:40:00+03,2018-08-10 10:35:00+03,DME,KZN,321
648,2018-09-17 09:40:00+03,2018-09-17 10:35:00+03,DME,KZN,321
649,2018-10-01 09:40:00+03,2018-10-01 10:35:00+03,DME,KZN,321
650,2018-10-28 09:40:00+03,2018-10-28 10:35:00+03,DME,KZN,321
651,2018-09-21 09:40:00+03,2018-09-21 10:35:00+03,DME,KZN,321
652,2018-07-22 09:40:00+03,2018-07-22 10:35:00+03,DME,KZN,321
653,2018-08-21 09:40:00+03,2018-08-21 10:35:00+03,DME,KZN,321
654,2018-07-23 09:40:00+03,2018-07-23 10:35:00+03,DME,KZN,321
655,2018-07-27 09:40:00+03,2018-07-27 10:35:00+03,DME,KZN,321
656,2018-11-11 09:40:00+03,2018-11-11 10:35:00+03,DME,KZN,321
657,2018-11-08 09:40:00+03,2018-11-08 10:35:00+03,DME,KZN,321
658,2018-08-31 09:40:00+03,2018-08-31 10:35:00+03,DME,KZN,321
659,2018-10-25 09:40:00+03,2018-10-25 10:35:00+03,DME,KZN,321
660,2018-09-04 09:40:00+03,2018-09-04 10:35:00+03,DME,KZN,321
661,2018-08-07 09:40:00+03,2018-08-07 10:35:00+03,DME,KZN,321
662,2018-08-20 09:40:00+03,2018-08-20 10:35:00+03,DME,KZN,321
